snapshot_id,date,timestamp,sku_id,expected_stock,cv_count,count_confidence
CV00020419,2023-11-23,2023-11-23 23:30:00,45657,338,338,0.892
CV00020420,2023-11-24,2023-11-24 23:30:00,45657,278,278,0.902
CV00020421,2023-11-25,2023-11-25 23:30:00,45657,247,248,0.917
CV00020422,2023-11-26,2023-11-26 23:30:00,45657,208,207,0.866
CV00020423,2023-11-27,2023-11-27 23:30:00,45657,168,168,0.918
CV00020424,2023-11-28,2023-11-28 23:30:00,45657,326,325,0.946
CV00020425,2023-11-29,2023-11-29 23:30:00,45657,257,256,0.96
CV00020426,2023-11-30,2023-11-30 23:30:00,45657,210,209,0.895
CV00020427,2023-12-01,2023-12-01 23:30:00,45657,143,143,0.875
CV00020428,2023-12-02,2023-12-02 23:30:00,45657,344,344,0.911
CV00020429,2023-12-03,2023-12-03 23:30:00,45657,312,312,0.908
CV00020430,2023-12-04,2023-12-04 23:30:00,45657,275,276,0.938
CV00020431,2023-12-05,2023-12-05 23:30:00,45657,238,239,0.972
CV00020432,2023-12-06,2023-12-06 23:30:00,45657,189,189,0.964
CV00020433,2023-12-07,2023-12-07 23:30:00,45657,364,364,0.888
CV00020434,2023-12-08,2023-12-08 23:30:00,45657,290,291,0.964
CV00020435,2023-12-09,2023-12-09 23:30:00,45657,256,256,0.861
CV00020436,2023-12-10,2023-12-10 23:30:00,45657,203,204,0.949
CV00020437,2023-12-11,2023-12-11 23:30:00,45657,159,159,0.862
CV00020438,2023-12-12,2023-12-12 23:30:00,45657,346,346,0.895
CV00020439,2023-12-13,2023-12-13 23:30:00,45657,302,302,0.969
CV00020440,2023-12-14,2023-12-14 23:30:00,45657,244,243,0.706
CV00020441,2023-12-15,2023-12-15 23:30:00,45657,181,180,0.607
CV00020442,2023-12-16,2023-12-16 23:30:00,45657,358,358,0.875
CV00020443,2023-12-17,2023-12-17 23:30:00,45657,330,330,0.888
CV00020444,2023-12-18,2023-12-18 23:30:00,45657,293,292,0.945
CV00020445,2023-12-19,2023-12-19 23:30:00,45657,248,248,0.886
CV00020446,2023-12-20,2023-12-20 23:30:00,45657,199,199,0.922
CV00020447,2023-12-21,2023-12-21 23:30:00,45657,358,355,0.899
CV00020448,2023-12-22,2023-12-22 23:30:00,45657,282,281,0.876
CV00020449,2023-12-23,2023-12-23 23:30:00,45657,217,217,0.988
CV00020450,2023-12-24,2023-12-24 23:30:00,45657,151,151,0.974
CV00020451,2023-12-25,2023-12-25 23:30:00,45657,151,151,0.953
CV00020452,2023-12-26,2023-12-26 23:30:00,45657,344,344,0.871
CV00020453,2023-12-27,2023-12-27 23:30:00,45657,301,302,0.947
CV00020454,2023-12-28,2023-12-28 23:30:00,45657,248,248,0.898
CV00020455,2023-12-29,2023-12-29 23:30:00,45657,203,204,0.894
CV00020456,2023-12-30,2023-12-30 23:30:00,45657,170,170,0.977
CV00020457,2023-12-31,2023-12-31 23:30:00,45657,359,359,0.954
CV00020458,2024-01-01,2024-01-01 23:30:00,45657,325,325,0.948
CV00020459,2024-01-02,2024-01-02 23:30:00,45657,271,271,0.894
CV00020460,2024-01-03,2024-01-03 23:30:00,45657,211,210,0.979
CV00020461,2024-01-04,2024-01-04 23:30:00,45657,153,154,0.569
CV00020462,2024-01-05,2024-01-05 23:30:00,45657,325,326,0.981
CV00020463,2024-01-06,2024-01-06 23:30:00,45657,291,290,0.913
CV00020464,2024-01-07,2024-01-07 23:30:00,45657,257,257,0.927
CV00020465,2024-01-08,2024-01-08 23:30:00,45657,225,226,0.565
CV00020466,2024-01-09,2024-01-09 23:30:00,45657,199,199,0.916
CV00020467,2024-01-10,2024-01-10 23:30:00,45657,164,163,0.879
CV00020468,2024-01-11,2024-01-11 23:30:00,45657,353,352,0.863
CV00020469,2024-01-12,2024-01-12 23:30:00,45657,302,302,0.944
CV00020470,2024-01-13,2024-01-13 23:30:00,45657,271,272,0.923
CV00020471,2024-01-14,2024-01-14 23:30:00,45657,241,241,0.948
CV00020472,2024-01-15,2024-01-15 23:30:00,45657,219,219,0.878
CV00020473,2024-01-16,2024-01-16 23:30:00,45657,186,186,0.909
CV00020474,2024-01-17,2024-01-17 23:30:00,45657,164,164,0.913
CV00020475,2024-01-18,2024-01-18 23:30:00,45657,350,349,0.871
CV00020476,2024-01-19,2024-01-19 23:30:00,45657,297,297,0.947
CV00020477,2024-01-20,2024-01-20 23:30:00,45657,265,265,0.872
CV00020478,2024-01-21,2024-01-21 23:30:00,45657,233,233,0.892
CV00020479,2024-01-22,2024-01-22 23:30:00,45657,203,202,0.969
CV00020480,2024-01-23,2024-01-23 23:30:00,45657,180,181,0.706
CV00020481,2024-01-24,2024-01-24 23:30:00,45657,149,149,0.891
CV00020482,2024-01-25,2024-01-25 23:30:00,45657,340,340,0.881
CV00020483,2024-01-26,2024-01-26 23:30:00,45657,301,301,0.902
CV00020484,2024-01-27,2024-01-27 23:30:00,45657,275,276,0.732
CV00020485,2024-01-28,2024-01-28 23:30:00,45657,251,251,0.916
CV00020486,2024-01-29,2024-01-29 23:30:00,45657,233,233,0.905
CV00020487,2024-01-30,2024-01-30 23:30:00,45657,204,203,0.884
CV00020488,2024-01-31,2024-01-31 23:30:00,45657,179,179,0.945
CV00020489,2024-02-01,2024-02-01 23:30:00,45657,365,366,0.926
CV00020490,2024-02-02,2024-02-02 23:30:00,45657,326,326,0.93
CV00020491,2024-02-03,2024-02-03 23:30:00,45657,297,298,0.918
CV00020492,2024-02-04,2024-02-04 23:30:00,45657,266,267,0.873
CV00020493,2024-02-05,2024-02-05 23:30:00,45657,238,237,0.932
CV00020494,2024-02-06,2024-02-06 23:30:00,45657,209,209,0.892
CV00020495,2024-02-07,2024-02-07 23:30:00,45657,167,167,0.894
CV00020496,2024-02-08,2024-02-08 23:30:00,45657,340,340,0.939
CV00020497,2024-02-09,2024-02-09 23:30:00,45657,282,282,0.94
CV00020498,2024-02-10,2024-02-10 23:30:00,45657,257,258,0.903
CV00020499,2024-02-11,2024-02-11 23:30:00,45657,231,231,0.899
CV00020500,2024-02-12,2024-02-12 23:30:00,45657,194,194,0.974
CV00020501,2024-02-13,2024-02-13 23:30:00,45657,151,151,0.885
CV00020502,2024-02-14,2024-02-14 23:30:00,45657,338,337,0.919
CV00020503,2024-02-15,2024-02-15 23:30:00,45657,285,285,0.872
CV00020504,2024-02-16,2024-02-16 23:30:00,45657,230,230,0.986
CV00020505,2024-02-17,2024-02-17 23:30:00,45657,192,191,0.901
CV00020506,2024-02-18,2024-02-18 23:30:00,45657,169,169,0.863
CV00020507,2024-02-19,2024-02-19 23:30:00,45657,151,151,0.917
CV00020508,2024-02-20,2024-02-20 23:30:00,45657,343,343,0.939
CV00020509,2024-02-21,2024-02-21 23:30:00,45657,309,308,0.929
CV00020510,2024-02-22,2024-02-22 23:30:00,45657,279,279,0.96
CV00020511,2024-02-23,2024-02-23 23:30:00,45657,232,232,0.896
CV00020512,2024-02-24,2024-02-24 23:30:00,45657,191,192,0.899
CV00020513,2024-02-25,2024-02-25 23:30:00,45657,171,172,0.979
CV00020514,2024-02-26,2024-02-26 23:30:00,45657,141,141,0.883
CV00020515,2024-02-27,2024-02-27 23:30:00,45657,349,348,0.869
CV00020516,2024-02-28,2024-02-28 23:30:00,45657,315,315,0.953
CV00020517,2024-03-01,2024-03-01 23:30:00,45657,262,262,0.929
CV00020518,2024-03-02,2024-03-02 23:30:00,45657,198,198,0.982
CV00020519,2024-03-03,2024-03-03 23:30:00,45657,155,156,0.979
CV00020520,2024-03-04,2024-03-04 23:30:00,45657,354,354,0.894
CV00020521,2024-03-05,2024-03-05 23:30:00,45657,322,322,0.868
CV00020522,2024-03-06,2024-03-06 23:30:00,45657,293,293,0.87
CV00020523,2024-03-07,2024-03-07 23:30:00,45657,256,256,0.976
CV00020524,2024-03-08,2024-03-08 23:30:00,45657,221,220,0.969
CV00020525,2024-03-09,2024-03-09 23:30:00,45657,174,174,0.917
CV00020526,2024-03-10,2024-03-10 23:30:00,45657,143,143,0.915
CV00020527,2024-03-11,2024-03-11 23:30:00,45657,344,345,0.896
CV00020528,2024-03-12,2024-03-12 23:30:00,45657,311,311,0.921
CV00020529,2024-03-13,2024-03-13 23:30:00,45657,279,279,0.93
CV00020530,2024-03-14,2024-03-14 23:30:00,45657,248,247,0.59
CV00020531,2024-03-15,2024-03-15 23:30:00,45657,203,203,0.896
CV00020532,2024-03-16,2024-03-16 23:30:00,45657,160,160,0.916
CV00020533,2024-03-17,2024-03-17 23:30:00,45657,359,359,0.958
CV00020534,2024-03-18,2024-03-18 23:30:00,45657,338,338,0.962
CV00020535,2024-03-19,2024-03-19 23:30:00,45657,311,311,0.946
CV00020536,2024-03-20,2024-03-20 23:30:00,45657,291,288,0.825
CV00020537,2024-03-21,2024-03-21 23:30:00,45657,260,260,0.886
CV00020538,2024-03-22,2024-03-22 23:30:00,45657,218,218,0.867
CV00020539,2024-03-23,2024-03-23 23:30:00,45657,165,165,0.919
CV00020540,2024-03-24,2024-03-24 23:30:00,45657,363,362,0.98
CV00020541,2024-03-25,2024-03-25 23:30:00,45657,334,334,0.897
CV00020542,2024-03-26,2024-03-26 23:30:00,45657,313,313,0.923
CV00020543,2024-03-27,2024-03-27 23:30:00,45657,288,287,0.885
CV00020544,2024-03-28,2024-03-28 23:30:00,45657,254,254,0.968
CV00020545,2024-03-29,2024-03-29 23:30:00,45657,207,208,0.953
CV00020546,2024-03-30,2024-03-30 23:30:00,45657,151,151,0.911
CV00020547,2024-03-31,2024-03-31 23:30:00,45657,359,359,0.953
CV00020548,2024-04-01,2024-04-01 23:30:00,45657,325,325,0.922
CV00020549,2024-04-02,2024-04-02 23:30:00,45657,289,290,0.934
CV00020550,2024-04-03,2024-04-03 23:30:00,45657,254,255,0.894
CV00020551,2024-04-04,2024-04-04 23:30:00,45657,219,218,0.917
CV00020552,2024-04-05,2024-04-05 23:30:00,45657,171,170,0.939
CV00020553,2024-04-06,2024-04-06 23:30:00,45657,348,347,0.99
CV00020554,2024-04-07,2024-04-07 23:30:00,45657,302,301,0.926
CV00020555,2024-04-08,2024-04-08 23:30:00,45657,274,273,0.887
CV00020556,2024-04-09,2024-04-09 23:30:00,45657,232,232,0.981
CV00020557,2024-04-10,2024-04-10 23:30:00,45657,207,207,0.989
CV00020558,2024-04-11,2024-04-11 23:30:00,45657,173,173,0.928
CV00020559,2024-04-12,2024-04-12 23:30:00,45657,348,348,0.889
CV00020560,2024-04-13,2024-04-13 23:30:00,45657,293,294,0.948
CV00020561,2024-04-14,2024-04-14 23:30:00,45657,254,254,0.917
CV00020562,2024-04-15,2024-04-15 23:30:00,45657,228,228,0.911
CV00020563,2024-04-16,2024-04-16 23:30:00,45657,198,199,0.954
CV00020564,2024-04-17,2024-04-17 23:30:00,45657,154,155,0.952
CV00020565,2024-04-18,2024-04-18 23:30:00,45657,327,328,0.971
CV00020566,2024-04-19,2024-04-19 23:30:00,45657,270,270,0.956
CV00020567,2024-04-20,2024-04-20 23:30:00,45657,211,212,0.987
CV00020568,2024-04-21,2024-04-21 23:30:00,45657,153,153,0.904
CV00020569,2024-04-22,2024-04-22 23:30:00,45657,359,359,0.979
CV00020570,2024-04-23,2024-04-23 23:30:00,45657,328,328,0.902
CV00020571,2024-04-24,2024-04-24 23:30:00,45657,302,301,0.956
CV00020572,2024-04-25,2024-04-25 23:30:00,45657,264,263,0.947
CV00020573,2024-04-26,2024-04-26 23:30:00,45657,232,233,0.949
CV00020574,2024-04-27,2024-04-27 23:30:00,45657,192,192,0.892
CV00020575,2024-04-28,2024-04-28 23:30:00,45657,163,163,0.928
CV00020576,2024-04-29,2024-04-29 23:30:00,45657,360,360,0.908
CV00020577,2024-04-30,2024-04-30 23:30:00,45657,326,323,0.881
CV00020578,2024-05-01,2024-05-01 23:30:00,45657,289,289,0.936
CV00020579,2024-05-02,2024-05-02 23:30:00,45657,243,244,0.643
CV00020580,2024-05-03,2024-05-03 23:30:00,45657,199,198,0.953
CV00020581,2024-05-04,2024-05-04 23:30:00,45657,154,155,0.9
CV00020582,2024-05-05,2024-05-05 23:30:00,45657,348,348,0.909
CV00020583,2024-05-06,2024-05-06 23:30:00,45657,323,323,0.884
CV00020584,2024-05-07,2024-05-07 23:30:00,45657,287,286,0.873
CV00020585,2024-05-08,2024-05-08 23:30:00,45657,251,250,0.87
CV00020586,2024-05-09,2024-05-09 23:30:00,45657,221,222,0.935
CV00020587,2024-05-10,2024-05-10 23:30:00,45657,182,183,0.959
CV00020588,2024-05-11,2024-05-11 23:30:00,45657,355,355,0.98
CV00020589,2024-05-12,2024-05-12 23:30:00,45657,315,315,0.942
CV00020590,2024-05-13,2024-05-13 23:30:00,45657,282,283,0.985
CV00020591,2024-05-14,2024-05-14 23:30:00,45657,250,249,0.873
CV00020592,2024-05-15,2024-05-15 23:30:00,45657,212,212,0.866
CV00020593,2024-05-16,2024-05-16 23:30:00,45657,171,171,0.903
CV00020594,2024-05-17,2024-05-17 23:30:00,45657,365,366,0.963
CV00020595,2024-05-18,2024-05-18 23:30:00,45657,319,320,0.951
CV00020596,2024-05-19,2024-05-19 23:30:00,45657,276,275,0.89
CV00020597,2024-05-20,2024-05-20 23:30:00,45657,251,252,0.889
CV00020598,2024-05-21,2024-05-21 23:30:00,45657,228,228,0.908
CV00020599,2024-05-22,2024-05-22 23:30:00,45657,205,206,0.905
CV00020600,2024-05-23,2024-05-23 23:30:00,45657,166,167,0.927
CV00020601,2024-05-24,2024-05-24 23:30:00,45657,356,356,0.88
CV00020602,2024-05-25,2024-05-25 23:30:00,45657,309,310,0.95
CV00020603,2024-05-26,2024-05-26 23:30:00,45657,262,262,0.911
CV00020604,2024-05-27,2024-05-27 23:30:00,45657,233,233,0.97
CV00020605,2024-05-28,2024-05-28 23:30:00,45657,216,212,0.849
CV00020606,2024-05-29,2024-05-29 23:30:00,45657,187,187,0.876
CV00020607,2024-05-30,2024-05-30 23:30:00,45657,142,142,0.869
CV00020608,2024-05-31,2024-05-31 23:30:00,45657,323,324,0.746
CV00020609,2024-06-01,2024-06-01 23:30:00,45657,260,260,0.866
CV00020610,2024-06-02,2024-06-02 23:30:00,45657,219,220,0.989
CV00020611,2024-06-03,2024-06-03 23:30:00,45657,190,189,0.86
CV00020612,2024-06-04,2024-06-04 23:30:00,45657,150,150,0.974
CV00020613,2024-06-05,2024-06-05 23:30:00,45657,338,338,0.989
CV00020614,2024-06-06,2024-06-06 23:30:00,45657,303,304,0.907
CV00020615,2024-06-07,2024-06-07 23:30:00,45657,254,254,0.982
CV00020616,2024-06-08,2024-06-08 23:30:00,45657,183,182,0.755
CV00020617,2024-06-09,2024-06-09 23:30:00,45657,359,360,0.981
CV00020618,2024-06-10,2024-06-10 23:30:00,45657,333,333,0.933
CV00020619,2024-06-11,2024-06-11 23:30:00,45657,293,294,0.936
CV00020620,2024-06-12,2024-06-12 23:30:00,45657,249,248,0.88
CV00020621,2024-06-13,2024-06-13 23:30:00,45657,188,188,0.89
CV00020622,2024-06-14,2024-06-14 23:30:00,45657,354,354,0.977
CV00020623,2024-06-15,2024-06-15 23:30:00,45657,319,319,0.948
CV00020624,2024-06-16,2024-06-16 23:30:00,45657,289,289,0.869
CV00020625,2024-06-17,2024-06-17 23:30:00,45657,258,254,0.761
CV00020626,2024-06-18,2024-06-18 23:30:00,45657,219,220,0.877
CV00020627,2024-06-19,2024-06-19 23:30:00,45657,178,178,0.927
CV00020628,2024-06-20,2024-06-20 23:30:00,45657,357,358,0.96
CV00020629,2024-06-21,2024-06-21 23:30:00,45657,311,312,0.933
CV00020630,2024-06-22,2024-06-22 23:30:00,45657,251,252,0.897
CV00020631,2024-06-23,2024-06-23 23:30:00,45657,207,208,0.888
CV00020632,2024-06-24,2024-06-24 23:30:00,45657,179,179,0.913
CV00020633,2024-06-25,2024-06-25 23:30:00,45657,143,143,0.882
CV00020634,2024-06-26,2024-06-26 23:30:00,45657,331,332,0.982
CV00020635,2024-06-27,2024-06-27 23:30:00,45657,296,296,0.987
CV00020636,2024-06-28,2024-06-28 23:30:00,45657,248,248,0.931
CV00020637,2024-06-29,2024-06-29 23:30:00,45657,170,169,0.886
CV00020638,2024-06-30,2024-06-30 23:30:00,45657,359,359,0.96
CV00020639,2024-07-01,2024-07-01 23:30:00,45657,321,321,0.95
CV00020640,2024-07-02,2024-07-02 23:30:00,45657,275,275,0.889
CV00020641,2024-07-03,2024-07-03 23:30:00,45657,226,227,0.876
CV00020642,2024-07-04,2024-07-04 23:30:00,45657,157,156,0.969
CV00020643,2024-07-05,2024-07-05 23:30:00,45657,338,339,0.904
CV00020644,2024-07-06,2024-07-06 23:30:00,45657,258,258,0.909
CV00020645,2024-07-07,2024-07-07 23:30:00,45657,209,209,0.981
CV00020646,2024-07-08,2024-07-08 23:30:00,45657,161,161,0.863
CV00020647,2024-07-09,2024-07-09 23:30:00,45657,336,336,0.977
CV00020648,2024-07-10,2024-07-10 23:30:00,45657,295,294,0.891
CV00020649,2024-07-11,2024-07-11 23:30:00,45657,234,234,0.885
CV00020650,2024-07-12,2024-07-12 23:30:00,45657,171,170,0.661
CV00020651,2024-07-13,2024-07-13 23:30:00,45657,320,319,0.942
CV00020652,2024-07-14,2024-07-14 23:30:00,45657,262,262,0.946
CV00020653,2024-07-15,2024-07-15 23:30:00,45657,217,217,0.901
CV00020654,2024-07-16,2024-07-16 23:30:00,45657,183,184,0.886
CV00020655,2024-07-17,2024-07-17 23:30:00,45657,361,361,0.875
CV00020656,2024-07-18,2024-07-18 23:30:00,45657,296,295,0.876
CV00020657,2024-07-19,2024-07-19 23:30:00,45657,211,210,0.909
CV00020658,2024-07-20,2024-07-20 23:30:00,45657,350,350,0.871
CV00020659,2024-07-21,2024-07-21 23:30:00,45657,302,302,0.876
CV00020660,2024-07-22,2024-07-22 23:30:00,45657,271,272,0.972
CV00020661,2024-07-23,2024-07-23 23:30:00,45657,207,207,0.888
CV00020662,2024-07-24,2024-07-24 23:30:00,45657,146,146,0.966
CV00020663,2024-07-25,2024-07-25 23:30:00,45657,362,362,0.959
CV00020664,2024-07-26,2024-07-26 23:30:00,45657,287,286,0.94
CV00020665,2024-07-27,2024-07-27 23:30:00,45657,213,213,0.897
CV00020666,2024-07-28,2024-07-28 23:30:00,45657,157,153,0.767
CV00020667,2024-07-29,2024-07-29 23:30:00,45657,329,328,0.76
CV00020668,2024-07-30,2024-07-30 23:30:00,45657,257,257,0.961
CV00020669,2024-07-31,2024-07-31 23:30:00,45657,196,196,0.942
CV00020670,2024-08-01,2024-08-01 23:30:00,45657,348,347,0.902
CV00020671,2024-08-02,2024-08-02 23:30:00,45657,250,249,0.935
CV00020672,2024-08-03,2024-08-03 23:30:00,45657,154,153,0.873
CV00020673,2024-08-04,2024-08-04 23:30:00,45657,338,338,0.907
CV00020674,2024-08-05,2024-08-05 23:30:00,45657,305,304,0.939
CV00020675,2024-08-06,2024-08-06 23:30:00,45657,258,258,0.944
CV00020676,2024-08-07,2024-08-07 23:30:00,45657,213,212,0.921
CV00020677,2024-08-08,2024-08-08 23:30:00,45657,167,167,0.982
CV00020678,2024-08-09,2024-08-09 23:30:00,45657,324,323,0.938
CV00020679,2024-08-10,2024-08-10 23:30:00,45657,218,218,0.944
CV00020680,2024-08-11,2024-08-11 23:30:00,45657,158,158,0.95
CV00020681,2024-08-12,2024-08-12 23:30:00,45657,337,338,0.923
CV00020682,2024-08-13,2024-08-13 23:30:00,45657,283,282,0.977
CV00020683,2024-08-14,2024-08-14 23:30:00,45657,228,228,0.924
CV00020684,2024-08-15,2024-08-15 23:30:00,45657,162,160,0.747
CV00020685,2024-08-16,2024-08-16 23:30:00,45657,304,304,0.957
CV00020686,2024-08-17,2024-08-17 23:30:00,45657,212,212,0.882
CV00020687,2024-08-18,2024-08-18 23:30:00,45657,152,152,0.87
CV00020688,2024-08-19,2024-08-19 23:30:00,45657,341,340,0.897
CV00020689,2024-08-20,2024-08-20 23:30:00,45657,302,302,0.938
CV00020690,2024-08-21,2024-08-21 23:30:00,45657,268,268,0.918
CV00020691,2024-08-22,2024-08-22 23:30:00,45657,215,215,0.872
CV00020692,2024-08-23,2024-08-23 23:30:00,45657,143,143,0.975
CV00020693,2024-08-24,2024-08-24 23:30:00,45657,288,288,0.895
CV00020694,2024-08-25,2024-08-25 23:30:00,45657,261,261,0.902
CV00020695,2024-08-26,2024-08-26 23:30:00,45657,208,209,0.916
CV00020696,2024-08-27,2024-08-27 23:30:00,45657,173,173,0.95
CV00020697,2024-08-28,2024-08-28 23:30:00,45657,358,358,0.926
CV00020698,2024-08-29,2024-08-29 23:30:00,45657,304,303,0.947
CV00020699,2024-08-30,2024-08-30 23:30:00,45657,238,238,0.92
CV00020700,2024-08-31,2024-08-31 23:30:00,45657,162,163,0.946
CV00020701,2024-09-01,2024-09-01 23:30:00,45657,324,323,0.929
CV00020702,2024-09-02,2024-09-02 23:30:00,45657,284,283,0.759
CV00020703,2024-09-03,2024-09-03 23:30:00,45657,256,257,0.965
CV00020704,2024-09-04,2024-09-04 23:30:00,45657,218,218,0.978
CV00020705,2024-09-05,2024-09-05 23:30:00,45657,168,168,0.94
CV00020706,2024-09-06,2024-09-06 23:30:00,45657,335,334,0.913
CV00020707,2024-09-07,2024-09-07 23:30:00,45657,264,265,0.898
CV00020708,2024-09-08,2024-09-08 23:30:00,45657,218,215,0.732
CV00020709,2024-09-09,2024-09-09 23:30:00,45657,162,162,0.861
CV00020710,2024-09-10,2024-09-10 23:30:00,45657,324,324,0.98
CV00020711,2024-09-11,2024-09-11 23:30:00,45657,282,281,0.96
CV00020712,2024-09-12,2024-09-12 23:30:00,45657,227,227,0.872
CV00020713,2024-09-13,2024-09-13 23:30:00,45657,157,157,0.881
CV00020714,2024-09-14,2024-09-14 23:30:00,45657,324,322,0.783
CV00020715,2024-09-15,2024-09-15 23:30:00,45657,282,283,0.929
CV00020716,2024-09-16,2024-09-16 23:30:00,45657,241,241,0.907
CV00020717,2024-09-17,2024-09-17 23:30:00,45657,205,206,0.989
CV00020718,2024-09-18,2024-09-18 23:30:00,45657,160,160,0.943
CV00020719,2024-09-19,2024-09-19 23:30:00,45657,329,329,0.92
CV00020720,2024-09-20,2024-09-20 23:30:00,45657,274,275,0.946
CV00020721,2024-09-21,2024-09-21 23:30:00,45657,214,214,0.908
CV00020722,2024-09-22,2024-09-22 23:30:00,45657,179,179,0.87
CV00020723,2024-09-23,2024-09-23 23:30:00,45657,142,141,0.984
CV00020724,2024-09-24,2024-09-24 23:30:00,45657,335,331,0.746
CV00020725,2024-09-25,2024-09-25 23:30:00,45657,308,309,0.926
CV00020726,2024-09-26,2024-09-26 23:30:00,45657,268,268,0.906
CV00020727,2024-09-27,2024-09-27 23:30:00,45657,208,208,0.886
CV00020728,2024-09-28,2024-09-28 23:30:00,45657,157,157,0.942
CV00020729,2024-09-29,2024-09-29 23:30:00,45657,346,346,0.951
CV00020730,2024-09-30,2024-09-30 23:30:00,45657,310,310,0.87
CV00020731,2024-10-01,2024-10-01 23:30:00,45657,272,271,0.861
CV00020732,2024-10-02,2024-10-02 23:30:00,45657,231,231,0.966
CV00020733,2024-10-03,2024-10-03 23:30:00,45657,166,166,0.913
CV00020734,2024-10-04,2024-10-04 23:30:00,45657,344,344,0.932
CV00020735,2024-10-05,2024-10-05 23:30:00,45657,268,268,0.906
CV00020736,2024-10-06,2024-10-06 23:30:00,45657,233,232,0.956
CV00020737,2024-10-07,2024-10-07 23:30:00,45657,188,189,0.871
CV00020738,2024-10-08,2024-10-08 23:30:00,45657,163,163,0.978
CV00020739,2024-10-09,2024-10-09 23:30:00,45657,354,354,0.961
CV00020740,2024-10-10,2024-10-10 23:30:00,45657,299,300,0.96
CV00020741,2024-10-11,2024-10-11 23:30:00,45657,240,240,0.888
CV00020742,2024-10-12,2024-10-12 23:30:00,45657,176,177,0.989
CV00020743,2024-10-13,2024-10-13 23:30:00,45657,152,151,0.93
CV00020744,2024-10-14,2024-10-14 23:30:00,45657,340,340,0.947
CV00020745,2024-10-15,2024-10-15 23:30:00,45657,312,312,0.952
CV00020746,2024-10-16,2024-10-16 23:30:00,45657,260,261,0.576
CV00020747,2024-10-17,2024-10-17 23:30:00,45657,205,206,0.918
CV00020748,2024-10-18,2024-10-18 23:30:00,45657,359,359,0.88
CV00020749,2024-10-19,2024-10-19 23:30:00,45657,279,279,0.941
CV00020750,2024-10-20,2024-10-20 23:30:00,45657,248,248,0.924
CV00020751,2024-10-21,2024-10-21 23:30:00,45657,214,214,0.933
CV00020752,2024-10-22,2024-10-22 23:30:00,45657,174,174,0.882
CV00020753,2024-10-23,2024-10-23 23:30:00,45657,367,368,0.933
CV00020754,2024-10-24,2024-10-24 23:30:00,45657,313,313,0.956
CV00020755,2024-10-25,2024-10-25 23:30:00,45657,240,240,0.965
CV00020756,2024-10-26,2024-10-26 23:30:00,45657,201,200,0.975
CV00020757,2024-10-27,2024-10-27 23:30:00,45657,163,163,0.903
CV00020758,2024-10-28,2024-10-28 23:30:00,45657,363,363,0.974
CV00020759,2024-10-29,2024-10-29 23:30:00,45657,327,326,0.895
CV00020760,2024-10-30,2024-10-30 23:30:00,45657,291,290,0.938
CV00020761,2024-10-31,2024-10-31 23:30:00,45657,252,252,0.986
CV00020762,2024-11-01,2024-11-01 23:30:00,45657,194,194,0.882
CV00020763,2024-11-02,2024-11-02 23:30:00,45657,349,349,0.927
CV00020764,2024-11-03,2024-11-03 23:30:00,45657,304,304,0.92
CV00020765,2024-11-04,2024-11-04 23:30:00,45657,271,270,0.915
CV00020766,2024-11-05,2024-11-05 23:30:00,45657,235,235,0.974
CV00020767,2024-11-06,2024-11-06 23:30:00,45657,197,196,0.906
CV00020768,2024-11-07,2024-11-07 23:30:00,45657,164,163,0.655
