date,sku_id,opening_stock,units_sold,restock_qty,closing_stock,expected_stock
2023-05-18,46019,65,0,0,65,65
2023-05-19,46019,65,0,0,65,65
2023-05-20,46019,65,0,0,65,65
2023-05-21,46019,65,0,0,65,65
2023-05-22,46019,65,0,0,65,65
2023-05-23,46019,65,0,0,65,65
2023-05-24,46019,65,0,0,65,65
2023-05-25,46019,65,0,0,65,65
2023-05-26,46019,65,0,0,65,65
2023-05-27,46019,65,0,0,65,65
2023-05-28,46019,65,0,0,65,65
2023-05-29,46019,65,0,0,65,65
2023-05-30,46019,65,0,0,65,65
2023-05-31,46019,65,0,0,65,65
2023-06-01,46019,65,0,0,65,65
2023-06-02,46019,65,0,0,65,65
2023-06-03,46019,65,0,0,65,65
2023-06-04,46019,65,0,0,65,65
2023-06-05,46019,65,0,0,65,65
2023-06-06,46019,65,0,0,65,65
2023-06-07,46019,65,0,0,65,65
2023-06-08,46019,65,0,0,65,65
2023-06-09,46019,65,0,0,65,65
2023-06-10,46019,65,0,0,65,65
2023-06-11,46019,65,0,0,65,65
2023-06-12,46019,65,0,0,65,65
2023-06-13,46019,65,0,0,65,65
2023-06-14,46019,65,0,0,65,65
2023-06-15,46019,65,0,0,65,65
2023-06-16,46019,65,0,0,65,65
2023-06-17,46019,65,0,0,65,65
2023-06-18,46019,65,0,0,65,65
2023-06-19,46019,65,0,0,65,65
2023-06-20,46019,65,0,0,65,65
2023-06-21,46019,65,0,0,65,65
2023-06-22,46019,65,0,0,65,65
2023-06-23,46019,65,0,0,65,65
2023-06-24,46019,65,0,0,65,65
2023-06-25,46019,65,0,0,65,65
2023-06-26,46019,65,0,0,65,65
2023-06-27,46019,65,0,0,65,65
2023-06-28,46019,65,0,0,65,65
2023-06-29,46019,65,0,0,65,65
2023-06-30,46019,65,0,0,65,65
2023-07-01,46019,65,0,0,65,65
2023-07-02,46019,65,0,0,65,65
2023-07-03,46019,65,0,0,65,65
2023-07-04,46019,65,0,0,65,65
2023-07-05,46019,65,0,0,65,65
2023-07-06,46019,65,0,0,65,65
2023-07-07,46019,65,0,0,65,65
2023-07-08,46019,65,0,0,65,65
2023-07-09,46019,65,0,0,65,65
2023-07-10,46019,65,0,0,65,65
2023-07-11,46019,65,0,0,65,65
2023-07-12,46019,65,0,0,65,65
2023-07-13,46019,65,0,0,65,65
2023-07-14,46019,65,0,0,65,65
2023-07-15,46019,65,0,0,65,65
2023-07-16,46019,65,0,0,65,65
2023-07-17,46019,65,0,0,65,65
2023-07-18,46019,65,0,0,65,65
2023-07-19,46019,65,0,0,65,65
2023-07-20,46019,65,0,0,65,65
2023-07-21,46019,65,0,0,65,65
2023-07-22,46019,65,0,0,65,65
2023-07-23,46019,65,0,0,65,65
2023-07-24,46019,65,0,0,65,65
2023-07-25,46019,65,0,0,65,65
2023-07-26,46019,65,0,0,65,65
2023-07-27,46019,65,0,0,65,65
2023-07-28,46019,65,0,0,65,65
2023-07-29,46019,65,0,0,65,65
2023-07-30,46019,65,0,0,65,65
2023-07-31,46019,65,0,0,65,65
2023-08-01,46019,65,0,0,65,65
2023-08-02,46019,65,0,0,65,65
2023-08-03,46019,65,0,0,65,65
2023-08-04,46019,65,0,0,65,65
2023-08-05,46019,65,0,0,65,65
2023-08-06,46019,65,0,0,65,65
2023-08-07,46019,65,0,0,65,65
2023-08-08,46019,65,0,0,65,65
2023-08-09,46019,65,0,0,65,65
2023-08-10,46019,65,0,0,65,65
2023-08-11,46019,65,0,0,65,65
2023-08-12,46019,65,0,0,65,65
2023-08-13,46019,65,0,0,65,65
2023-08-14,46019,65,0,0,65,65
2023-08-15,46019,65,0,0,65,65
2023-08-16,46019,65,0,0,65,65
2023-08-17,46019,65,0,0,65,65
2023-08-18,46019,65,0,0,65,65
2023-08-19,46019,65,0,0,65,65
2023-08-20,46019,65,0,0,65,65
2023-08-21,46019,65,0,0,65,65
2023-08-22,46019,65,0,0,65,65
2023-08-23,46019,65,0,0,65,65
2023-08-24,46019,65,0,0,65,65
2023-08-25,46019,65,65,80,80,0
2023-08-26,46019,80,16,0,64,64
2023-08-27,46019,64,16,0,48,48
2023-08-28,46019,48,12,80,116,36
2023-08-29,46019,116,13,0,103,103
2023-08-30,46019,103,16,0,87,87
2023-08-31,46019,87,27,0,60,60
2023-09-01,46019,60,31,80,109,29
2023-09-02,46019,109,39,0,70,70
2023-09-03,46019,70,33,80,117,37
2023-09-04,46019,117,35,0,82,82
2023-09-05,46019,82,27,0,55,55
2023-09-06,46019,55,35,80,100,20
2023-09-07,46019,100,64,80,116,36
2023-09-08,46019,116,64,0,52,52
2023-09-09,46019,52,49,80,83,3
2023-09-10,46019,83,33,0,50,50
2023-09-11,46019,50,2,0,48,48
2023-09-12,46019,48,3,0,45,45
2023-09-13,46019,45,18,80,107,27
2023-09-14,46019,107,20,0,87,87
2023-09-15,46019,87,45,80,122,42
2023-09-16,46019,122,21,0,101,101
2023-09-17,46019,101,9,0,92,92
2023-09-18,46019,92,11,0,81,81
2023-09-19,46019,81,17,0,64,64
2023-09-20,46019,64,22,80,122,42
2023-09-21,46019,122,39,0,83,83
2023-09-22,46019,83,28,0,55,55
2023-09-23,46019,55,3,0,52,52
2023-09-24,46019,52,20,80,112,32
2023-09-25,46019,112,20,0,92,92
2023-09-26,46019,92,16,0,76,76
2023-09-27,46019,76,18,0,58,58
2023-09-28,46019,58,28,80,110,30
2023-09-29,46019,110,34,0,76,76
2023-09-30,46019,76,2,0,74,74
2023-10-01,46019,74,19,0,55,55
2023-10-02,46019,55,12,80,123,43
2023-10-03,46019,123,16,0,107,107
2023-10-04,46019,107,7,0,100,100
2023-10-05,46019,100,23,0,77,77
2023-10-06,46019,77,18,0,59,59
2023-10-07,46019,59,18,80,121,41
2023-10-08,46019,121,9,0,112,112
2023-10-09,46019,112,9,0,103,103
2023-10-10,46019,103,19,0,84,84
2023-10-11,46019,84,17,0,67,67
2023-10-12,46019,67,7,0,60,60
2023-10-13,46019,60,11,0,49,49
2023-10-14,46019,49,14,80,115,35
2023-10-15,46019,115,20,0,95,95
2023-10-16,46019,95,13,0,82,82
2023-10-17,46019,82,3,0,79,79
2023-10-18,46019,79,1,0,78,78
2023-10-19,46019,78,13,0,65,65
2023-10-20,46019,65,23,80,122,42
2023-10-21,46019,122,21,0,101,101
2023-10-22,46019,101,0,0,101,101
2023-10-23,46019,101,15,0,86,86
2023-10-24,46019,86,18,0,68,68
2023-10-25,46019,68,10,0,58,58
2023-10-26,46019,58,23,80,115,35
2023-10-27,46019,115,49,0,66,66
2023-10-28,46019,66,13,0,53,53
2023-10-29,46019,53,19,80,114,34
2023-10-30,46019,114,30,0,84,84
2023-10-31,46019,84,24,0,60,60
2023-11-01,46019,60,32,80,108,28
2023-11-02,46019,108,41,0,67,67
2023-11-03,46019,67,47,80,100,20
2023-11-04,46019,100,29,0,71,71
2023-11-05,46019,71,30,80,121,41
2023-11-06,46019,121,20,0,101,101
2023-11-07,46019,101,23,0,78,78
2023-11-08,46019,78,40,80,118,38
2023-11-09,46019,118,32,0,86,86
2023-11-10,46019,86,52,80,114,34
2023-11-11,46019,114,32,0,82,82
2023-11-12,46019,82,11,0,71,71
2023-11-13,46019,71,5,0,66,66
2023-11-14,46019,66,29,80,117,37
2023-11-15,46019,117,29,0,88,88
2023-11-16,46019,88,19,0,69,69
2023-11-17,46019,69,5,0,64,64
2023-11-18,46019,64,15,0,49,49
2023-11-19,46019,49,11,80,118,38
2023-11-20,46019,118,14,0,104,104
2023-11-21,46019,104,10,0,94,94
2023-11-22,46019,94,20,0,74,74
2023-11-23,46019,74,14,0,60,60
2023-11-24,46019,60,22,80,118,38
2023-11-25,46019,118,11,0,107,107
2023-11-26,46019,107,15,0,92,92
2023-11-27,46019,92,15,0,77,77
2023-11-28,46019,77,4,0,73,73
2023-11-29,46019,73,11,0,62,62
2023-11-30,46019,62,25,80,117,37
2023-12-01,46019,117,49,0,68,68
2023-12-02,46019,68,26,80,122,42
2023-12-03,46019,122,26,0,96,96
2023-12-04,46019,96,17,0,79,79
2023-12-05,46019,79,26,0,53,53
2023-12-06,46019,53,11,80,122,42
2023-12-07,46019,122,29,0,93,93
2023-12-08,46019,93,28,0,65,65
2023-12-09,46019,65,18,0,47,47
2023-12-10,46019,47,23,80,104,24
2023-12-11,46019,104,13,0,91,91
2023-12-12,46019,91,16,0,75,75
2023-12-13,46019,75,20,0,55,55
2023-12-14,46019,55,18,80,117,37
2023-12-15,46019,117,21,0,96,96
2023-12-16,46019,96,20,0,76,76
2023-12-17,46019,76,14,0,62,62
2023-12-18,46019,62,14,0,48,48
2023-12-19,46019,48,6,80,122,42
2023-12-20,46019,122,10,0,112,112
2023-12-21,46019,112,17,0,95,95
2023-12-22,46019,95,12,0,83,83
2023-12-23,46019,83,7,0,76,76
2023-12-24,46019,76,13,0,63,63
2023-12-25,46019,63,0,0,63,63
2023-12-26,46019,63,15,0,48,48
2023-12-27,46019,48,15,80,113,33
2023-12-28,46019,113,15,0,98,98
2023-12-29,46019,98,25,0,73,73
2023-12-30,46019,73,15,0,58,58
2023-12-31,46019,58,19,80,119,39
2024-01-01,46019,119,26,0,93,93
2024-01-02,46019,93,21,0,72,72
2024-01-03,46019,72,18,0,54,54
2024-01-04,46019,54,20,80,114,34
2024-01-05,46019,114,26,0,88,88
2024-01-06,46019,88,20,0,68,68
2024-01-07,46019,68,10,0,58,58
2024-01-08,46019,58,13,0,45,45
2024-01-09,46019,45,13,80,112,32
2024-01-10,46019,112,16,0,96,96
2024-01-11,46019,96,10,0,86,86
2024-01-12,46019,86,25,0,61,61
2024-01-13,46019,61,10,0,51,51
2024-01-14,46019,51,13,80,118,38
2024-01-15,46019,118,4,0,114,114
2024-01-16,46019,114,12,0,102,102
2024-01-17,46019,102,20,0,82,82
2024-01-18,46019,82,27,0,55,55
2024-01-19,46019,55,15,80,120,40
2024-01-20,46019,120,16,0,104,104
2024-01-21,46019,104,11,0,93,93
2024-01-22,46019,93,12,0,81,81
2024-01-23,46019,81,10,0,71,71
2024-01-24,46019,71,15,0,56,56
2024-01-25,46019,56,24,80,112,32
2024-01-26,46019,112,25,0,87,87
2024-01-27,46019,87,8,0,79,79
2024-01-28,46019,79,18,0,61,61
2024-01-29,46019,61,24,80,117,37
2024-01-30,46019,117,20,0,97,97
2024-01-31,46019,97,27,0,70,70
2024-02-01,46019,70,30,80,120,40
2024-02-02,46019,120,34,0,86,86
2024-02-03,46019,86,22,0,64,64
2024-02-04,46019,64,15,0,49,49
2024-02-05,46019,49,16,80,113,33
2024-02-06,46019,113,25,0,88,88
2024-02-07,46019,88,32,0,56,56
2024-02-08,46019,56,33,80,103,23
2024-02-09,46019,103,40,0,63,63
2024-02-10,46019,63,22,80,121,41
2024-02-11,46019,121,29,0,92,92
2024-02-12,46019,92,24,0,68,68
2024-02-13,46019,68,40,80,108,28
2024-02-14,46019,108,21,0,87,87
2024-02-15,46019,87,10,0,77,77
2024-02-16,46019,77,13,0,64,64
2024-02-17,46019,64,11,0,53,53
2024-02-18,46019,53,49,80,84,4
2024-02-19,46019,84,29,0,55,55
2024-02-20,46019,55,30,80,105,25
2024-02-21,46019,105,3,0,102,102
2024-02-22,46019,102,11,0,91,91
2024-02-23,46019,91,30,0,61,61
2024-02-24,46019,61,11,0,50,50
2024-02-25,46019,50,8,80,122,42
2024-02-26,46019,122,14,0,108,108
2024-02-27,46019,108,14,0,94,94
2024-02-28,46019,94,24,0,70,70
2024-03-01,46019,70,23,0,47,47
2024-03-02,46019,47,9,80,118,38
2024-03-03,46019,118,23,0,95,95
2024-03-04,46019,95,28,0,67,67
2024-03-05,46019,67,14,0,53,53
2024-03-06,46019,53,11,80,122,42
2024-03-07,46019,122,7,0,115,115
2024-03-08,46019,115,14,0,101,101
2024-03-09,46019,101,12,0,89,89
2024-03-10,46019,89,35,0,54,54
2024-03-11,46019,54,40,80,94,14
2024-03-12,46019,94,24,0,70,70
2024-03-13,46019,70,18,0,52,52
2024-03-14,46019,52,17,80,115,35
2024-03-15,46019,115,27,0,88,88
2024-03-16,46019,88,51,80,117,37
2024-03-17,46019,117,12,0,105,105
2024-03-18,46019,105,8,0,97,97
2024-03-19,46019,97,16,0,81,81
2024-03-20,46019,81,22,0,59,59
2024-03-21,46019,59,28,80,111,31
2024-03-22,46019,111,26,0,85,85
2024-03-23,46019,85,18,0,67,67
2024-03-24,46019,67,12,0,55,55
2024-03-25,46019,55,14,80,121,41
2024-03-26,46019,121,12,0,109,109
2024-03-27,46019,109,19,0,90,90
2024-03-28,46019,90,13,0,77,77
2024-03-29,46019,77,31,0,46,46
2024-03-30,46019,46,46,80,80,0
2024-03-31,46019,80,13,0,67,67
2024-04-01,46019,67,26,80,121,41
2024-04-02,46019,121,32,0,89,89
2024-04-03,46019,89,33,0,56,56
2024-04-04,46019,56,36,80,100,20
2024-04-05,46019,100,21,0,79,79
2024-04-06,46019,79,72,80,87,7
2024-04-07,46019,87,42,0,45,45
2024-04-08,46019,45,30,80,95,15
2024-04-09,46019,95,27,0,68,68
2024-04-10,46019,68,32,80,116,36
2024-04-11,46019,116,57,0,59,59
2024-04-12,46019,59,47,80,92,12
2024-04-13,46019,92,24,0,68,68
2024-04-14,46019,68,26,80,122,42
2024-04-15,46019,122,24,0,98,98
2024-04-16,46019,98,28,0,70,70
2024-04-17,46019,70,32,80,118,38
2024-04-18,46019,118,50,0,68,68
2024-04-19,46019,68,32,80,116,36
2024-04-20,46019,116,28,0,88,88
2024-04-21,46019,88,20,0,68,68
2024-04-22,46019,68,37,80,111,31
2024-04-23,46019,111,31,0,80,80
2024-04-24,46019,80,7,0,73,73
2024-04-25,46019,73,27,0,46,46
2024-04-26,46019,46,22,80,104,24
2024-04-27,46019,104,38,0,66,66
2024-04-28,46019,66,9,0,57,57
2024-04-29,46019,57,16,80,121,41
2024-04-30,46019,121,27,0,94,94
2024-05-01,46019,94,23,0,71,71
2024-05-02,46019,71,28,80,123,43
2024-05-03,46019,123,35,0,88,88
2024-05-04,46019,88,63,80,105,25
2024-05-05,46019,105,23,0,82,82
2024-05-06,46019,82,17,0,65,65
2024-05-07,46019,65,15,0,50,50
2024-05-08,46019,50,21,80,109,29
2024-05-09,46019,109,27,0,82,82
2024-05-10,46019,82,31,0,51,51
2024-05-11,46019,51,36,80,95,15
2024-05-12,46019,95,36,0,59,59
2024-05-13,46019,59,22,80,117,37
2024-05-14,46019,117,17,0,100,100
2024-05-15,46019,100,25,0,75,75
2024-05-16,46019,75,39,80,116,36
2024-05-17,46019,116,40,0,76,76
2024-05-18,46019,76,42,80,114,34
2024-05-19,46019,114,21,0,93,93
2024-05-20,46019,93,12,0,81,81
2024-05-21,46019,81,25,0,56,56
2024-05-22,46019,56,17,80,119,39
2024-05-23,46019,119,38,0,81,81
2024-05-24,46019,81,41,80,120,40
2024-05-25,46019,120,56,0,64,64
2024-05-26,46019,64,46,80,98,18
2024-05-27,46019,98,15,0,83,83
2024-05-28,46019,83,13,0,70,70
2024-05-29,46019,70,10,0,60,60
2024-05-30,46019,60,9,0,51,51
2024-05-31,46019,51,26,80,105,25
2024-06-01,46019,105,52,0,53,53
2024-06-02,46019,53,31,80,102,22
2024-06-03,46019,102,30,0,72,72
2024-06-04,46019,72,23,0,49,49
2024-06-05,46019,49,23,80,106,26
2024-06-06,46019,106,18,0,88,88
2024-06-07,46019,88,63,80,105,25
2024-06-08,46019,105,69,80,116,36
2024-06-09,46019,116,36,0,80,80
2024-06-10,46019,80,25,0,55,55
2024-06-11,46019,55,28,80,107,27
2024-06-12,46019,107,5,0,102,102
2024-06-13,46019,102,42,0,60,60
2024-06-14,46019,60,32,80,108,28
2024-06-15,46019,108,30,0,78,78
2024-06-16,46019,78,42,80,116,36
2024-06-17,46019,116,33,0,83,83
2024-06-18,46019,83,30,0,53,53
2024-06-19,46019,53,43,80,90,10
2024-06-20,46019,90,27,0,63,63
2024-06-21,46019,63,25,80,118,38
2024-06-22,46019,118,16,0,102,102
2024-06-23,46019,102,29,0,73,73
2024-06-24,46019,73,22,0,51,51
2024-06-25,46019,51,27,80,104,24
2024-06-26,46019,104,29,0,75,75
2024-06-27,46019,75,24,0,51,51
2024-06-28,46019,51,23,80,108,28
2024-06-29,46019,108,29,0,79,79
2024-06-30,46019,79,21,0,58,58
2024-07-01,46019,58,14,0,44,44
2024-07-02,46019,44,32,80,92,12
2024-07-03,46019,92,27,0,65,65
2024-07-04,46019,65,46,80,99,19
2024-07-05,46019,99,41,0,58,58
2024-07-06,46019,58,58,80,80,0
2024-07-07,46019,80,32,0,48,48
2024-07-08,46019,48,28,80,100,20
2024-07-09,46019,100,19,0,81,81
2024-07-10,46019,81,17,0,64,64
2024-07-11,46019,64,20,0,44,44
2024-07-12,46019,44,18,80,106,26
2024-07-13,46019,106,32,0,74,74
2024-07-14,46019,74,14,0,60,60
2024-07-15,46019,60,21,80,119,39
2024-07-16,46019,119,26,0,93,93
2024-07-17,46019,93,31,0,62,62
2024-07-18,46019,62,24,80,118,38
2024-07-19,46019,118,17,0,101,101
2024-07-20,46019,101,0,0,101,101
2024-07-21,46019,101,0,0,101,101
2024-07-22,46019,101,0,0,101,101
2024-07-23,46019,101,0,0,101,101
2024-07-24,46019,101,0,0,101,101
2024-07-25,46019,101,0,0,101,101
2024-07-26,46019,101,0,0,101,101
2024-07-27,46019,101,34,0,67,67
2024-07-28,46019,67,34,80,113,33
2024-07-29,46019,113,14,0,99,99
2024-07-30,46019,99,14,0,85,85
2024-07-31,46019,85,15,0,70,70
2024-08-01,46019,70,16,0,54,54
2024-08-02,46019,54,16,80,118,38
2024-08-03,46019,118,34,0,84,84
2024-08-04,46019,84,16,0,68,68
2024-08-05,46019,68,14,0,54,54
2024-08-06,46019,54,12,80,122,42
2024-08-07,46019,122,9,0,113,113
2024-08-08,46019,113,20,0,93,93
2024-08-09,46019,93,38,0,55,55
2024-08-10,46019,55,47,80,88,8
2024-08-11,46019,88,42,0,46,46
2024-08-12,46019,46,22,80,104,24
2024-08-13,46019,104,29,0,75,75
2024-08-14,46019,75,26,0,49,49
2024-08-15,46019,49,25,80,104,24
2024-08-16,46019,104,51,0,53,53
2024-08-17,46019,53,44,80,89,9
2024-08-18,46019,89,31,0,58,58
2024-08-19,46019,58,15,80,123,43
2024-08-20,46019,123,14,0,109,109
2024-08-21,46019,109,22,0,87,87
2024-08-22,46019,87,11,0,76,76
2024-08-23,46019,76,24,0,52,52
2024-08-24,46019,52,32,80,100,20
2024-08-25,46019,100,22,0,78,78
2024-08-26,46019,78,14,0,64,64
2024-08-27,46019,64,15,0,49,49
2024-08-28,46019,49,17,80,112,32
2024-08-29,46019,112,35,0,77,77
2024-08-30,46019,77,30,0,47,47
2024-08-31,46019,47,42,80,85,5
2024-09-01,46019,85,44,80,121,41
2024-09-02,46019,121,24,0,97,97
2024-09-03,46019,97,18,0,79,79
2024-09-04,46019,79,28,0,51,51
2024-09-05,46019,51,31,80,100,20
2024-09-06,46019,100,51,0,49,49
2024-09-07,46019,49,49,80,80,0
2024-09-08,46019,80,27,0,53,53
2024-09-09,46019,53,13,80,120,40
2024-09-10,46019,120,26,0,94,94
2024-09-11,46019,94,22,0,72,72
2024-09-12,46019,72,30,80,122,42
2024-09-13,46019,122,38,0,84,84
2024-09-14,46019,84,33,0,51,51
2024-09-15,46019,51,27,80,104,24
2024-09-16,46019,104,26,0,78,78
2024-09-17,46019,78,15,0,63,63
2024-09-18,46019,63,12,0,51,51
2024-09-19,46019,51,24,80,107,27
2024-09-20,46019,107,27,0,80,80
2024-09-21,46019,80,46,80,114,34
2024-09-22,46019,114,28,0,86,86
2024-09-23,46019,86,15,0,71,71
2024-09-24,46019,71,11,0,60,60
2024-09-25,46019,60,22,80,118,38
2024-09-26,46019,118,19,0,99,99
2024-09-27,46019,99,18,0,81,81
2024-09-28,46019,81,43,80,118,38
2024-09-29,46019,118,27,0,91,91
2024-09-30,46019,91,9,0,82,82
2024-10-01,46019,82,15,0,67,67
2024-10-02,46019,67,14,0,53,53
2024-10-03,46019,53,18,80,115,35
2024-10-04,46019,115,22,0,93,93
2024-10-05,46019,93,26,0,67,67
2024-10-06,46019,67,39,80,108,28
2024-10-07,46019,108,11,0,97,97
2024-10-08,46019,97,21,0,76,76
2024-10-09,46019,76,14,0,62,62
2024-10-10,46019,62,20,80,122,42
2024-10-11,46019,122,15,0,107,107
2024-10-12,46019,107,33,0,74,74
2024-10-13,46019,74,23,0,51,51
2024-10-14,46019,51,11,80,120,40
2024-10-15,46019,120,13,0,107,107
2024-10-16,46019,107,9,0,98,98
2024-10-17,46019,98,21,0,77,77
2024-10-18,46019,77,23,0,54,54
2024-10-19,46019,54,35,80,99,19
2024-10-20,46019,99,20,0,79,79
2024-10-21,46019,79,16,0,63,63
2024-10-22,46019,63,19,0,44,44
2024-10-23,46019,44,15,80,109,29
2024-10-24,46019,109,28,0,81,81
2024-10-25,46019,81,16,0,65,65
2024-10-26,46019,65,26,80,119,39
2024-10-27,46019,119,25,0,94,94
2024-10-28,46019,94,8,0,86,86
2024-10-29,46019,86,26,0,60,60
2024-10-30,46019,60,28,80,112,32
2024-10-31,46019,112,18,0,94,94
2024-11-01,46019,94,21,0,73,73
2024-11-02,46019,73,28,0,45,45
2024-11-03,46019,45,25,80,100,20
2024-11-04,46019,100,21,0,79,79
2024-11-05,46019,79,17,0,62,62
2024-11-06,46019,62,14,0,48,48
2024-11-07,46019,48,16,80,112,32
2024-11-08,46019,112,27,0,85,85
2024-11-09,46019,85,29,0,56,56
2024-11-10,46019,56,16,80,120,40
2024-11-11,46019,120,12,0,108,108
2024-11-12,46019,108,10,0,98,98
2024-11-13,46019,98,5,0,93,93
2024-11-14,46019,93,12,0,81,81
2024-11-15,46019,81,26,0,55,55
2024-11-16,46019,55,34,80,101,21
2024-11-17,46019,101,20,0,81,81
2024-11-18,46019,81,13,0,68,68
2024-11-19,46019,68,15,0,53,53
2024-11-20,46019,53,13,80,120,40
2024-11-21,46019,120,17,0,103,103
2024-11-22,46019,103,22,0,81,81
2024-11-23,46019,81,20,0,61,61
2024-11-24,46019,61,16,0,45,45
2024-11-25,46019,45,13,80,112,32
2024-11-26,46019,112,23,0,89,89
2024-11-27,46019,89,9,0,80,80
2024-11-28,46019,80,10,0,70,70
2024-11-29,46019,70,14,0,56,56
2024-11-30,46019,56,32,80,104,24
2024-12-01,46019,104,21,0,83,83
2024-12-02,46019,83,21,0,62,62
2024-12-03,46019,62,18,0,44,44
2024-12-04,46019,44,30,80,94,14
2024-12-05,46019,94,18,0,76,76
2024-12-06,46019,76,46,80,110,30
2024-12-07,46019,110,46,0,64,64
2024-12-08,46019,64,34,80,110,30
2024-12-09,46019,110,20,0,90,90
2024-12-10,46019,90,24,0,66,66
2024-12-11,46019,66,12,0,54,54
2024-12-12,46019,54,14,80,120,40
2024-12-13,46019,120,21,0,99,99
2024-12-14,46019,99,21,0,78,78
2024-12-15,46019,78,29,0,49,49
2024-12-16,46019,49,21,80,108,28
2024-12-17,46019,108,28,0,80,80
2024-12-18,46019,80,34,0,46,46
2024-12-19,46019,46,16,80,110,30
2024-12-20,46019,110,20,0,90,90
2024-12-21,46019,90,23,0,67,67
2024-12-22,46019,67,16,0,51,51
2024-12-23,46019,51,17,80,114,34
2024-12-24,46019,114,13,0,101,101
2024-12-25,46019,101,0,0,101,101
2024-12-26,46019,101,15,0,86,86
2024-12-27,46019,86,20,0,66,66
2024-12-28,46019,66,19,0,47,47
2024-12-29,46019,47,22,80,105,25
2024-12-30,46019,105,24,0,81,81
2024-12-31,46019,81,22,0,59,59
2025-01-01,46019,59,16,80,123,43
2025-01-02,46019,123,17,0,106,106
2025-01-03,46019,106,20,0,86,86
2025-01-04,46019,86,35,0,51,51
2025-01-05,46019,51,26,80,105,25
2025-01-06,46019,105,13,0,92,92
2025-01-07,46019,92,24,0,68,68
2025-01-08,46019,68,14,0,54,54
2025-01-09,46019,54,17,80,117,37
2025-01-10,46019,117,9,0,108,108
2025-01-11,46019,108,32,0,76,76
2025-01-12,46019,76,18,0,58,58
2025-01-13,46019,58,8,0,50,50
2025-01-14,46019,50,6,0,44,44
2025-01-15,46019,44,12,80,112,32
2025-01-16,46019,112,7,0,105,105
2025-01-17,46019,105,13,0,92,92
2025-01-18,46019,92,15,0,77,77
2025-01-19,46019,77,14,0,63,63
2025-01-20,46019,63,15,0,48,48
2025-01-21,46019,48,7,80,121,41
2025-01-22,46019,121,5,0,116,116
2025-01-23,46019,116,11,0,105,105
2025-01-24,46019,105,19,0,86,86
2025-01-25,46019,86,16,0,70,70
2025-01-26,46019,70,12,0,58,58
2025-01-27,46019,58,14,0,44,44
2025-01-28,46019,44,7,80,117,37
2025-01-29,46019,117,11,0,106,106
2025-01-30,46019,106,8,0,98,98
2025-01-31,46019,98,22,0,76,76
2025-02-01,46019,76,22,0,54,54
2025-02-02,46019,54,19,80,115,35
2025-02-03,46019,115,17,0,98,98
2025-02-04,46019,98,8,0,90,90
2025-02-05,46019,90,10,0,80,80
2025-02-06,46019,80,14,0,66,66
2025-02-07,46019,66,17,0,49,49
2025-02-08,46019,49,23,80,106,26
2025-02-09,46019,106,21,0,85,85
2025-02-10,46019,85,10,0,75,75
2025-02-11,46019,75,17,0,58,58
2025-02-12,46019,58,10,0,48,48
2025-02-13,46019,48,12,80,116,36
2025-02-14,46019,116,10,0,106,106
2025-02-15,46019,106,12,0,94,94
2025-02-16,46019,94,6,0,88,88
2025-02-17,46019,88,11,0,77,77
2025-02-18,46019,77,7,0,70,70
2025-02-19,46019,70,8,0,62,62
2025-02-20,46019,62,11,0,51,51
2025-02-21,46019,51,9,80,122,42
2025-02-22,46019,122,13,0,109,109
2025-02-23,46019,109,12,0,97,97
2025-02-24,46019,97,10,0,87,87
2025-02-25,46019,87,8,0,79,79
2025-02-26,46019,79,1,0,78,78
2025-02-27,46019,78,8,0,70,70
2025-02-28,46019,70,14,0,56,56
2025-03-01,46019,56,29,80,107,27
2025-03-02,46019,107,16,0,91,91
2025-03-03,46019,91,11,0,80,80
2025-03-04,46019,80,6,0,74,74
2025-03-05,46019,74,10,0,64,64
2025-03-06,46019,64,18,0,46,46
2025-03-07,46019,46,21,80,105,25
2025-03-08,46019,105,33,0,72,72
2025-03-09,46019,72,12,0,60,60
2025-03-10,46019,60,14,0,46,46
2025-03-11,46019,46,9,80,117,37
2025-03-12,46019,117,15,0,102,102
2025-03-13,46019,102,11,0,91,91
2025-03-14,46019,91,14,0,77,77
2025-03-15,46019,77,29,0,48,48
2025-03-16,46019,48,11,80,117,37
2025-03-17,46019,117,11,0,106,106
2025-03-18,46019,106,11,0,95,95
2025-03-19,46019,95,5,0,90,90
2025-03-20,46019,90,14,0,76,76
2025-03-21,46019,76,32,0,44,44
2025-03-22,46019,44,34,80,90,10
2025-03-23,46019,90,17,0,73,73
2025-03-24,46019,73,12,0,61,61
2025-03-25,46019,61,13,0,48,48
2025-03-26,46019,48,12,80,116,36
2025-03-27,46019,116,13,0,103,103
2025-03-28,46019,103,13,0,90,90
2025-03-29,46019,90,19,0,71,71
2025-03-30,46019,71,13,0,58,58
2025-03-31,46019,58,13,0,45,45
2025-04-01,46019,45,20,80,105,25
2025-04-02,46019,105,16,0,89,89
2025-04-03,46019,89,22,0,67,67
2025-04-04,46019,67,19,0,48,48
2025-04-05,46019,48,20,80,108,28
2025-04-06,46019,108,16,0,92,92
2025-04-07,46019,92,5,0,87,87
2025-04-08,46019,87,14,0,73,73
2025-04-09,46019,73,18,0,55,55
2025-04-10,46019,55,18,80,117,37
2025-04-11,46019,117,40,0,77,77
2025-04-12,46019,77,43,80,114,34
2025-04-13,46019,114,23,0,91,91
2025-04-14,46019,91,14,0,77,77
2025-04-15,46019,77,21,0,56,56
