anomaly_id,date,sku_id,anomaly_type,demand_anomaly_score,shrinkage_score,severity,reason,status
AN00023156,2024-04-01,70133,normal,0.143,0.0,0.081,No material exception detected.,closed
AN00023157,2024-04-01,90130,normal,0.2,0.0,0.092,No material exception detected.,closed
AN00023158,2024-04-01,90143,normal,0.773,0.0,0.292,No material exception detected.,closed
AN00023159,2024-04-01,A10026,normal,0.088,0.011,0.069,No material exception detected.,closed
AN00023160,2024-04-01,A30035,normal,0.271,0.0,0.126,No material exception detected.,closed
AN00023161,2024-04-02,10060,normal,0.447,0.0,0.19,No material exception detected.,closed
AN00023162,2024-04-02,10091,cv_error,0.295,0.0,0.138,Low CV confidence may explain stock mismatch.,closed
AN00023163,2024-04-02,10092,normal,0.233,0.0,0.091,No material exception detected.,closed
AN00023164,2024-04-02,10093,normal,0.011,0.022,0.052,No material exception detected.,closed
AN00023165,2024-04-02,10094,normal,0.284,0.0,0.121,No material exception detected.,closed
AN00023166,2024-04-02,10095,normal,0.327,0.0,0.125,No material exception detected.,closed
AN00023167,2024-04-02,10100,normal,0.218,0.011,0.089,No material exception detected.,closed
AN00023168,2024-04-02,35035,normal,0.93,0.013,0.415,No material exception detected.,closed
AN00023169,2024-04-02,35192,normal,0.525,0.011,0.202,No material exception detected.,closed
AN00023170,2024-04-02,45470,restocking_delay,0.193,0.0,0.093,Expected restock may not have reached shelf.,closed
AN00023171,2024-04-02,45657,normal,0.474,0.0,0.182,No material exception detected.,closed
AN00023172,2024-04-02,45678,normal,0.662,0.0,0.255,No material exception detected.,closed
AN00023173,2024-04-02,46019,normal,0.762,0.0,0.281,No material exception detected.,closed
AN00023174,2024-04-02,55845,normal,0.25,0.0,0.106,No material exception detected.,closed
AN00023175,2024-04-02,65044,normal,0.362,0.0,0.151,No material exception detected.,closed
AN00023176,2024-04-02,70133,normal,0.286,0.006,0.134,No material exception detected.,closed
AN00023177,2024-04-02,90130,normal,0.3,0.0,0.112,No material exception detected.,closed
AN00023178,2024-04-02,90143,normal,0.091,0.0,0.05,No material exception detected.,closed
AN00023179,2024-04-02,A10026,normal,0.353,0.0,0.13,No material exception detected.,closed
AN00023180,2024-04-02,A30035,normal,0.586,0.0,0.23,No material exception detected.,closed
AN00023181,2024-04-03,10060,normal,0.711,0.007,0.317,No material exception detected.,closed
AN00023182,2024-04-03,10091,normal,0.5,0.0,0.18,No material exception detected.,closed
AN00023183,2024-04-03,10092,normal,0.295,0.0,0.124,No material exception detected.,closed
AN00023184,2024-04-03,10093,normal,0.0,0.005,0.033,No material exception detected.,closed
AN00023185,2024-04-03,10094,normal,0.486,0.0,0.204,No material exception detected.,closed
AN00023186,2024-04-03,10095,normal,0.327,0.01,0.132,No material exception detected.,closed
AN00023187,2024-04-03,10100,normal,0.291,0.0,0.115,No material exception detected.,closed
AN00023188,2024-04-03,35035,normal,0.953,0.0,0.352,No material exception detected.,closed
AN00023189,2024-04-03,35192,normal,0.175,0.0,0.086,No material exception detected.,closed
AN00023190,2024-04-03,45470,normal,0.246,0.007,0.122,No material exception detected.,closed
AN00023191,2024-04-03,45657,normal,0.461,0.0,0.188,No material exception detected.,closed
AN00023192,2024-04-03,45678,normal,0.308,0.0,0.139,No material exception detected.,closed
AN00023193,2024-04-03,46019,normal,0.786,0.0,0.295,No material exception detected.,closed
AN00023194,2024-04-03,55845,normal,0.482,0.0,0.176,No material exception detected.,closed
AN00023195,2024-04-03,65044,normal,0.617,0.018,0.236,No material exception detected.,closed
AN00023196,2024-04-03,70133,normal,0.411,0.0,0.172,No material exception detected.,closed
AN00023197,2024-04-03,90130,normal,0.3,0.01,0.144,No material exception detected.,closed
AN00023198,2024-04-03,90143,normal,0.114,0.0,0.135,No material exception detected.,closed
AN00023199,2024-04-03,A10026,normal,0.059,0.0,0.028,No material exception detected.,closed
AN00023200,2024-04-03,A30035,normal,0.471,0.0,0.184,No material exception detected.,closed
AN00023201,2024-04-04,10060,normal,0.395,0.0,0.149,No material exception detected.,closed
AN00023202,2024-04-04,10091,normal,0.386,0.0,0.148,No material exception detected.,closed
AN00023203,2024-04-04,10092,normal,0.61,0.0,0.217,No material exception detected.,closed
AN00023204,2024-04-04,10093,normal,0.011,0.0,0.02,No material exception detected.,closed
AN00023205,2024-04-04,10094,normal,0.419,0.0,0.163,No material exception detected.,closed
AN00023206,2024-04-04,10095,normal,0.385,0.012,0.242,No material exception detected.,closed
AN00023207,2024-04-04,10100,normal,0.473,0.0,0.193,No material exception detected.,closed
AN00023208,2024-04-04,35035,normal,0.651,0.0,0.254,No material exception detected.,closed
AN00023209,2024-04-04,35192,normal,0.675,0.0,0.255,No material exception detected.,closed
AN00023210,2024-04-04,45470,normal,0.211,0.0,0.104,No material exception detected.,closed
AN00023211,2024-04-04,45657,normal,0.461,0.005,0.184,No material exception detected.,closed
AN00023212,2024-04-04,45678,normal,0.431,0.0,0.18,No material exception detected.,closed
AN00023213,2024-04-04,46019,normal,0.857,0.0,0.324,No material exception detected.,closed
AN00023214,2024-04-04,55845,normal,0.571,0.0,0.227,No material exception detected.,closed
AN00023215,2024-04-04,65044,normal,0.511,0.0,0.213,No material exception detected.,closed
AN00023216,2024-04-04,70133,normal,0.429,0.0,0.171,No material exception detected.,closed
AN00023217,2024-04-04,90130,normal,0.55,0.0,0.214,No material exception detected.,closed
AN00023218,2024-04-04,90143,normal,0.159,0.013,0.077,No material exception detected.,closed
AN00023219,2024-04-04,A10026,normal,0.206,0.0,0.098,No material exception detected.,closed
AN00023220,2024-04-04,A30035,normal,0.243,0.009,0.094,No material exception detected.,closed
AN00023221,2024-04-05,10060,cv_error,0.316,0.0,0.133,Low CV confidence may explain stock mismatch.,closed
AN00023222,2024-04-05,10091,normal,0.841,0.013,0.328,No material exception detected.,closed
AN00023223,2024-04-05,10092,normal,0.679,0.0,0.247,No material exception detected.,closed
AN00023224,2024-04-05,10093,normal,0.484,0.0,0.173,No material exception detected.,closed
AN00023225,2024-04-05,10094,normal,0.811,0.003,0.314,No material exception detected.,closed
AN00023226,2024-04-05,10095,normal,0.404,0.0,0.156,No material exception detected.,closed
AN00023227,2024-04-05,10100,normal,0.509,0.0,0.193,No material exception detected.,closed
AN00023228,2024-04-05,35035,normal,0.86,0.0,0.307,No material exception detected.,closed
AN00023229,2024-04-05,35192,normal,0.5,0.008,0.193,No material exception detected.,closed
AN00023230,2024-04-05,45470,normal,0.439,0.01,0.18,No material exception detected.,closed
AN00023231,2024-04-05,45657,normal,0.632,0.006,0.239,No material exception detected.,closed
AN00023232,2024-04-05,45678,normal,0.8,0.0,0.296,No material exception detected.,closed
AN00023233,2024-04-05,46019,normal,0.5,0.0,0.2,No material exception detected.,closed
AN00023234,2024-04-05,55845,normal,0.411,0.0,0.157,No material exception detected.,closed
AN00023235,2024-04-05,65044,normal,0.83,0.0,0.3,No material exception detected.,closed
AN00023236,2024-04-05,70133,normal,0.482,0.0,0.185,No material exception detected.,closed
AN00023237,2024-04-05,90130,normal,0.2,0.0,0.099,No material exception detected.,closed
AN00023238,2024-04-05,90143,normal,0.477,0.02,0.227,No material exception detected.,closed
AN00023239,2024-04-05,A10026,normal,0.471,0.0,0.191,No material exception detected.,closed
AN00023240,2024-04-05,A30035,normal,0.414,0.0,0.157,No material exception detected.,closed
AN00023241,2024-04-06,10060,normal,0.947,0.013,0.345,No material exception detected.,closed
AN00023242,2024-04-06,10091,normal,0.795,0.0,0.286,No material exception detected.,closed
AN00023243,2024-04-06,10092,normal,0.547,0.0,0.21,No material exception detected.,closed
AN00023244,2024-04-06,10093,normal,0.699,0.0,0.265,No material exception detected.,closed
AN00023245,2024-04-06,10094,normal,1.0,0.0,0.374,No material exception detected.,closed
AN00023246,2024-04-06,10095,normal,0.673,0.0,0.255,No material exception detected.,closed
AN00023247,2024-04-06,10100,normal,0.309,0.011,0.119,No material exception detected.,closed
AN00023248,2024-04-06,35035,normal,1.0,0.0,0.384,No material exception detected.,closed
AN00023249,2024-04-06,35192,normal,0.45,0.0,0.166,No material exception detected.,closed
AN00023250,2024-04-06,45470,normal,0.737,0.017,0.283,No material exception detected.,closed
AN00023251,2024-04-06,45657,cv_error,0.697,0.003,0.248,Low CV confidence may explain stock mismatch.,closed
AN00023252,2024-04-06,45678,normal,0.8,0.0,0.298,No material exception detected.,closed
AN00023253,2024-04-06,46019,normal,1.0,0.0,0.364,No material exception detected.,closed
AN00023254,2024-04-06,55845,normal,0.482,0.0,0.229,No material exception detected.,closed
AN00023255,2024-04-06,65044,normal,0.957,0.0,0.358,No material exception detected.,closed
AN00023256,2024-04-06,70133,normal,0.661,0.005,0.258,No material exception detected.,closed
AN00023257,2024-04-06,90130,normal,0.525,0.0,0.204,No material exception detected.,closed
AN00023258,2024-04-06,90143,normal,0.295,0.007,0.118,No material exception detected.,closed
AN00023259,2024-04-06,A10026,normal,0.824,0.0,0.297,No material exception detected.,closed
AN00023260,2024-04-06,A30035,normal,0.6,0.0,0.214,No material exception detected.,closed
AN00023261,2024-04-07,10060,normal,0.5,0.0,0.182,No material exception detected.,closed
AN00023262,2024-04-07,10091,normal,0.75,0.0,0.293,No material exception detected.,closed
AN00023263,2024-04-07,10092,normal,0.346,0.0,0.152,No material exception detected.,closed
AN00023264,2024-04-07,10093,normal,0.0,0.004,0.015,No material exception detected.,closed
AN00023265,2024-04-07,10094,normal,0.77,0.0,0.281,No material exception detected.,closed
AN00023266,2024-04-07,10095,normal,0.538,0.0,0.267,No material exception detected.,closed
AN00023267,2024-04-07,10100,normal,0.182,0.0,0.089,No material exception detected.,closed
AN00023268,2024-04-07,35035,normal,0.721,0.0,0.282,No material exception detected.,closed
AN00023269,2024-04-07,35192,normal,0.25,0.0,0.113,No material exception detected.,closed
AN00023270,2024-04-07,45470,normal,0.632,0.0,0.245,No material exception detected.,closed
AN00023271,2024-04-07,45657,normal,0.605,0.003,0.232,No material exception detected.,closed
AN00023272,2024-04-07,45678,normal,0.677,0.006,0.259,No material exception detected.,closed
AN00023273,2024-04-07,46019,demand_spike,1.0,0.0,0.367,Sales exceeded recent baseline.,closed
AN00023274,2024-04-07,55845,normal,0.661,0.016,0.348,No material exception detected.,closed
AN00023275,2024-04-07,65044,normal,0.298,0.0,0.109,No material exception detected.,closed
AN00023276,2024-04-07,70133,normal,0.357,0.0,0.133,No material exception detected.,closed
AN00023277,2024-04-07,90130,normal,0.3,0.0,0.209,No material exception detected.,closed
AN00023278,2024-04-07,90143,normal,0.227,0.0,0.094,No material exception detected.,closed
AN00023279,2024-04-07,A10026,normal,0.529,0.0,0.19,No material exception detected.,closed
AN00023280,2024-04-07,A30035,normal,0.614,0.009,0.231,No material exception detected.,closed
AN00023281,2024-04-08,10060,normal,0.737,0.0,0.283,No material exception detected.,closed
AN00023282,2024-04-08,10091,normal,0.705,0.011,0.269,No material exception detected.,closed
AN00023283,2024-04-08,10092,normal,0.402,0.002,0.165,No material exception detected.,closed
AN00023284,2024-04-08,10093,normal,0.011,0.0,0.036,No material exception detected.,closed
AN00023285,2024-04-08,10094,normal,0.5,0.0,0.189,No material exception detected.,closed
AN00023286,2024-04-08,10095,normal,0.442,0.0,0.158,No material exception detected.,closed
AN00023287,2024-04-08,10100,normal,0.4,0.0,0.145,No material exception detected.,closed
AN00023288,2024-04-08,35035,normal,0.744,0.01,0.275,No material exception detected.,closed
AN00023289,2024-04-08,35192,normal,0.1,0.0,0.051,No material exception detected.,closed
AN00023290,2024-04-08,45470,normal,0.719,0.0,0.257,No material exception detected.,closed
AN00023291,2024-04-08,45657,normal,0.368,0.004,0.159,No material exception detected.,closed
AN00023292,2024-04-08,45678,normal,0.292,0.007,0.12,No material exception detected.,closed
AN00023293,2024-04-08,46019,normal,0.714,0.0,0.261,No material exception detected.,closed
AN00023294,2024-04-08,55845,normal,0.607,0.0,0.244,No material exception detected.,closed
AN00023295,2024-04-08,65044,normal,0.34,0.0,0.125,No material exception detected.,closed
AN00023296,2024-04-08,70133,normal,0.536,0.0,0.207,No material exception detected.,closed
AN00023297,2024-04-08,90130,normal,0.175,0.0,0.086,No material exception detected.,closed
AN00023298,2024-04-08,90143,normal,0.114,0.0,0.061,No material exception detected.,closed
AN00023299,2024-04-08,A10026,normal,0.588,0.0,0.231,No material exception detected.,closed
AN00023300,2024-04-08,A30035,normal,0.7,0.0,0.265,No material exception detected.,closed
AN00023301,2024-04-09,10060,normal,0.0,0.0,0.013,No material exception detected.,closed
AN00023302,2024-04-09,10091,normal,0.0,0.0,0.014,No material exception detected.,closed
AN00023303,2024-04-09,10092,normal,0.226,0.0,0.085,No material exception detected.,closed
AN00023304,2024-04-09,10093,normal,0.022,0.0,0.033,No material exception detected.,closed
AN00023305,2024-04-09,10094,normal,0.581,0.0,0.222,No material exception detected.,closed
AN00023306,2024-04-09,10095,normal,0.673,0.0,0.336,No material exception detected.,closed
AN00023307,2024-04-09,10100,normal,0.164,0.0,0.087,No material exception detected.,closed
AN00023308,2024-04-09,35035,normal,1.0,0.017,0.438,No material exception detected.,closed
AN00023309,2024-04-09,35192,normal,0.15,0.0,0.061,No material exception detected.,closed
AN00023310,2024-04-09,45470,normal,0.807,0.0,0.314,No material exception detected.,closed
AN00023311,2024-04-09,45657,normal,0.553,0.0,0.198,No material exception detected.,closed
AN00023312,2024-04-09,45678,normal,0.385,0.008,0.155,No material exception detected.,closed
AN00023313,2024-04-09,46019,normal,0.643,0.0,0.234,No material exception detected.,closed
AN00023314,2024-04-09,55845,normal,0.375,0.0,0.142,No material exception detected.,closed
AN00023315,2024-04-09,65044,normal,0.638,0.0,0.23,No material exception detected.,closed
AN00023316,2024-04-09,70133,normal,0.375,0.0,0.136,No material exception detected.,closed
AN00023317,2024-04-09,90130,normal,0.275,0.0,0.123,No material exception detected.,closed
AN00023318,2024-04-09,90143,normal,0.045,0.0,0.034,No material exception detected.,closed
AN00023319,2024-04-09,A10026,normal,0.824,0.0,0.302,No material exception detected.,closed
AN00023320,2024-04-09,A30035,normal,0.6,0.0,0.22,No material exception detected.,closed
AN00023321,2024-04-10,10060,normal,0.0,0.0,0.015,No material exception detected.,closed
AN00023322,2024-04-10,10091,normal,0.0,0.0,0.019,No material exception detected.,closed
AN00023323,2024-04-10,10092,normal,0.295,0.0,0.138,No material exception detected.,closed
AN00023324,2024-04-10,10093,normal,0.237,0.004,0.102,No material exception detected.,closed
AN00023325,2024-04-10,10094,normal,0.568,0.0,0.227,No material exception detected.,closed
AN00023326,2024-04-10,10095,normal,0.5,0.013,0.198,No material exception detected.,closed
